mds1,mds2,country,party_id,party,vote,seat,epvote,family
-3.3832292823522097,0.984369056945885,1,102,PS,8.04,10.66666666666667,7.4299998,5
-1.9055527921666044,-0.1288112475285315,1,103,Vooruit,8.11,8.666666666666668,7.9899998,5
-4.791766575981108,-0.7694597751135276,1,104,Ecolo,2.93,2.0,3.6400001,7
-4.5696574153218945,-0.6438896638333478,1,105,Groen,4.65,4.0,6.3200002,7
2.094128200915507,-4.028290993027416,1,106,MR,10.26,13.33333333333333,12.62,3
0.09179277048647295,-3.783829359747326,1,107,Open Vld,5.45,4.666666666666667,5.7600002,3
-0.05175508009586821,-0.8332060563350474,1,108,LE,6.77,9.333333333333334,5.1700001,4
0.5671688671096748,-1.1132762786252617,1,109,CD&V,7.98,7.333333333333333,8.3400002,4
3.3341193943143437,-2.6808459501960673,1,110,N-VA,16.71,16.0,13.97,8
-1.4222044978270383,-2.173035689972322,1,111,DeFl,1.2,0.6666666666666667,1.05,8
5.224146625457662,1.5929222050581469,1,112,VB,13.77,13.33333333333333,14.5,1
-3.380496767439893,5.057655420879749,1,119,PVDA-PTB,9.86,10.0,5.1300001,6
-0.3970387221307006,1.0759451725187206,2,201,S,27.54,28.57142857142857,15.57,5
-2.4222162470945436,-2.8327299872453153,2,202,RV,3.79,4.0,7.0799999,3
1.9595479013577608,-1.8418270811392088,2,203,DKF,5.51,5.714285714285714,8.8400002,2
-2.661191099254574,1.4257805500065261,2,206,SF,8.29,8.571428571428571,17.42,7
1.452901876045856,-1.6350872900685056,2,211,V,13.31,13.14285714285714,14.72,3
-4.047006369490865,3.5336893891431562,2,213,EL,5.16,5.142857142857142,7.04,6
3.9200718316492393,2.1018268485976805,2,215,DPP,2.63,2.857142857142857,6.3699999,1
2.2208505492245636,-3.488997493906029,2,218,LA,7.87,8.0,6.9499998,3
-4.417006596095218,1.010504488796393,2,219,ALT,3.33,3.428571428571429,2.6600001,7
5.222240562514944,-0.7391126958067967,2,220,NB,3.66,3.428571428571429,,1
0.09660081567196976,-1.5994090934535212,2,221,M,9.27,9.142857142857142,5.9499998,3
3.844094035400476,1.0588841563613969,2,222,DD,8.08,8.0,7.3899999,1
1.8888564353699782,-1.3408274915818408,3,301,CDU,18.9,20.68027210884354,23.700001,4
-2.4934335947587987,0.09862450611655067,3,302,SPD,25.7,28.02721088435374,13.94,5
0.48325301179604785,-4.388355041720916,3,303,FDP,11.5,12.51700680272109,5.1799998,3
-4.783923586922006,-1.305096064976321,3,304,Grunen,14.8,16.05442176870748,12.0,7
-4.67984977868986,3.279268334091687,3,306,DL,4.9,5.306122448979592,2.74,6
3.3571270688266694,-0.6497062439837727,3,308,CSU,6.2,6.122448979591836,6.3200002,4
6.039943150741413,1.3792494704411782,3,310,AfD,10.3,11.29251700680272,15.89,1
0.33375474985182585,4.458137567345114,3,311,BSW,0.0,0.0,6.1700001,6
3.475558540374,-0.3129069081418219,3,312,FW,0.0,0.0,2.6700001,9
-1.8627771997800218,-0.8710544429429521,4,401,PASOK,11.46,13.66666666666667,12.79,5
2.1959779329159725,-2.6425090479658806,4,402,ND,40.79,48.66666666666667,28.309999,2
-3.688502254999116,0.6314558290461708,4,403,SYRIZA,20.07,23.66666666666667,14.92,6
-2.5777809256319393,5.45007025317817,4,404,KKE,7.23,8.666666666666668,9.25,6
5.3999445366814935,2.061086690295843,4,416,EL,4.45,5.333333333333334,9.3000002,1
4.973279201158148,2.892805788053087,4,419,Niki,0.0,0.0,4.3699999,10
-3.123453926627462,2.2608705405209,4,420,PE,0.0,0.0,3.4000001,6
6.645440229807202,-0.21951653238295682,4,421,FL,0.0,0.0,3.04,1
5.103727714909649,3.363986951816134,4,422,Spartans,0.0,0.0,,1
-2.955318997689732,-0.8948322171645967,5,501,PSOE,31.68,34.57142857142857,30.200001,5
2.8664519995657165,-2.3188282235233695,5,502,PP,33.06,39.14285714285714,34.200001,2
-4.561925838579467,2.277979797781197,5,504,IU,0.0,0.0,,6
0.017716614486897587,-2.774065591207887,5,506,EAJ/PNV,1.12,1.428571428571429,0.54000002,8
-3.636366333007593,-0.5847790281528905,5,511,ERC,1.89,2.0,1.63,8
-3.8369247325115494,1.4303092733395157,5,513,BNG,0.62,0.0,1.63,8
-0.2559389533267446,-2.0649171569454134,5,517,Cca,0.47,0.2857142857142857,0.54000002,8
-3.9651238309408776,1.3224302992584511,5,524,EH Bildu,1.36,1.714285714285714,1.63,8
-5.068380052690551,2.0179260612899705,5,525,Podemos,1.4,1.428571428571429,3.3,6
7.859670783351436,-0.6330687965557151,5,527,Vox,12.38,9.428571428571429,9.6000004,1
1.3453737280967784,-2.5201784127710485,5,550,Junts,1.6,2.0,2.52,8
-4.666792759951711,0.941905102155433,5,551,Sumar,10.93,7.428571428571429,4.6999998,6
7.050590123396323,-0.4959469859084161,5,552,Salf,0.0,0.0,4.5799999,1
2.413630787403406,-1.9712667031141187,5,553,UPN,0.21,0.2857142857142857,0.54000002,8
-3.625231786053933,3.422820454365058,6,601,PCF,1.22,3.292894280762565,2.3599999,6
-3.618095634339116,-0.07251797113357375,6,602,PS,9.9,11.43847487001733,13.83,5
-5.408986794666861,0.7695231571708084,6,605,LE/EELV,4.8,6.239168110918544,5.5,7
3.8894397836174983,-1.3155337643559735,6,609,LR,9.01,6.759098786828423,7.25,2
4.256015863197229,3.457267016913045,6,610,RN,37.06,21.66377816291161,31.370001,1
-0.33882677594971866,-1.9236852742123531,6,613,MoDem,5.096,5.719237435008666,3.3399999,3
0.2520872040316944,-2.5521597777439355,6,626,RE,15.41,16.98440207972271,9.0200005,3
-4.983294659757829,3.2827585702395745,6,627,FI,11.19,16.63778162911612,9.8900003,6
6.806804320003243,1.1850963796523932,6,630,REC,0.75,0.0,5.4699998,1
1.0567311708767275,-2.802495409576268,6,631,Horizons,4.018,4.506065857885615,2.1800001,3
-0.06648828618731671,-0.3346846761652438,7,701,FF,21.9,27.58620689655172,20.4,2
0.28057566985129934,-1.8080561712539482,7,702,FG,20.8,21.83908045977012,20.799999,4
-2.9065655069084455,0.7416082752424555,7,703,Lab,4.7,6.321839080459771,3.4000001,5
-3.3102247683004298,0.43232261901285557,7,705,GP,3.0,0.5747126436781609,5.4000001,7
-1.1859618541027452,3.313548560555426,7,707,SF,19.0,22.41379310344828,11.14,8
-4.378045469424297,3.8684482951538848,7,709,S-PBP,2.8,1.724137931034483,1.8200001,6
-3.2698775745247883,1.7612979055417815,7,710,SD,4.8,6.321839080459771,2.95,5
2.6777248672513836,2.4925337329236372,7,713,Aon,3.9,1.149425287356322,3.76,2
5.6816695963591295,1.1181781329579321,8,811,Lega,8.79,16.5,9.0,1
2.558112008368377,-2.893899454010376,8,815,FI,8.11,11.25,9.6000004,2
-0.5661092880901563,-0.12464383763292894,8,827,SVP,0.42,0.75,0.51999998,8
-3.6273977464177922,-3.082290759702188,8,832,+E,2.83,0.5,3.77,3
-4.6721994172255235,-1.1276483584801775,8,837,PD,19.04,17.25,24.1,5
-5.930829515075626,2.2579727997003682,8,838,SI,1.8,1.5,3.4000001,5
4.632808326752412,0.7514821932446035,8,844,FDI,25.98,29.75,28.799999,1
-2.201905283866062,2.440107374644961,8,845,MS5,15.43,13.0,10.0,9
-2.2053657343211617,-2.1895860662686606,8,849,A,7.78,5.25,3.3599999,3
-5.625421142287872,1.8695643344270811,8,850,EV,1.8,1.5,3.4000001,7
1.2024814820547722,-0.5375038198091968,10,1001,CDA,3.31,3.333333333333333,9.5,4
-3.8971214544757293,-0.2536958842556414,10,1002,PvdA,7.88,8.666666666666668,10.55,5
2.571748461928966,-3.179025165232226,10,1003,VVD,15.24,16.0,11.3,3
-2.8786222311965624,-3.3060550055692883,10,1004,D66,6.29,6.0,8.3999996,3
-4.906905232640965,-0.537085541728456,10,1005,GL,7.88,8.0,10.55,7
4.535810270011091,1.8419256143730751,10,1006,SGP,2.08,2.0,3.7,10
-2.445246467251406,4.196989036769889,10,1014,SP,3.15,3.333333333333333,2.2,6
