mds1,mds2,country,party_id,party,vote,seat,epvote,family
-0.7948442475809715,1.6791862147877952,1,109,CD&V,13.3,14.0,13.05000019073486,4
-3.6192587711674395,1.8333118635280894,1,106,MR,11.4,16.0,10.30000019073486,3
2.3116072833347103,-4.924927758372138,1,105,Groen,2.5,0.0,4.900000095367432,7
-1.3622661584016968,3.2041523344648644,1,110,NVA,3.1,0.69999999,4.349999904632568,8
1.3135258142523634,-3.020612259176617,1,102,PS,13.0,16.700001,13.5,5
-0.6450364486847112,1.170410943865605,1,108,CDH,5.5,5.3000002,5.699999809265137,4
-0.7028442995693996,6.218130326468267,1,112,VB,11.6,12.0,14.30000019073486,1
1.3639587087257634,-4.104288645587219,1,104,ECOLO,3.1,2.7,3.700000047683716,7
1.5341710328159983,-3.1556479453503665,1,103,SPA,14.9,15.3,11.0,5
-4.265180532063637,-0.7818879222721355,1,107,VLD,15.4,16.700001,13.60000038146973,3
4.436882196922181,-0.45417786587067965,2,217,FolkB,,,5.199999809265137,9
2.4936435015837306,-3.5518877530653583,2,206,SF,6.0,6.0999999,7.900000095367432,6
4.289784686588546,-0.39387069301345534,2,216,JuniB,,,9.100000381469728,9
-2.634539403051124,-3.4003913370854697,2,202,RV,9.2,9.5,6.400000095367432,3
4.958715073529198,-4.258735612062734,2,213,EL,3.4,3.4000001,,6
2.024922293160257,4.66056542306123,2,215,DF,13.2,13.4,6.800000190734863,1
-3.574210608402019,2.1465495519482025,2,203,KF,10.3,10.1,11.30000019073486,2
-2.6883185137408336,0.7304988404321436,2,211,V,29.0,29.1,19.39999961853027,3
0.42827949113967345,-0.43108928990122036,2,201,SD,25.8,26.299999,32.59999847412109,5
0.1617558024528674,-1.7214183040288407,3,302,SPD,34.2,36.200001,21.5,5
4.780697327736058,-3.1837927880532915,3,306,Linkspartei/PDS,8.7,8.8000002,6.099999904632568,6
-1.9419058885490803,2.525897161067394,3,301,CDU,27.8,29.299999,36.5,4
-0.4340326686643767,-4.2566271296286695,3,304,Grunen,8.1,8.3000002,11.89999961853027,7
-4.603298276058826,-1.2701000761458194,3,303,FDP,9.8,9.8999996,6.099999904632568,3
-1.4002276496833732,4.2398053112710725,3,308,CSU,7.4,7.5,8.0,4
5.40092547639985,-0.24717878338361746,4,409,DIKKI,1.8,0.0,,6
6.585432275035844,-1.1843310606572688,4,404,KKE,5.9,4.0,9.5,6
3.0973753941880586,5.540934460360753,4,410,LAOS,2.2,0.0,4.099999904632568,1
3.933069462879472,-4.483623538588778,4,403,SYRIZA,3.3,2.0,4.199999809265137,6
-1.001916159374076,-2.6396198190935407,4,401,PASOK,40.6,39.0,34.0,5
-2.6967637812599805,2.0293309921189446,4,402,ND,45.4,55.0,43.0,2
2.6444539726850658,-1.9107058725523913,5,520,CHA,0.4,0.30000001,,8
-0.744171421758821,-3.4667051142127576,5,501,PSOE,42.6,46.900002,43.5,5
-2.843261187086943,-0.013229442108178007,5,505,CiU,3.2,2.9000001,2.549999952316284,8
