country,year,party_id,party,vote,epvote,family,eu_position,eu_foreign,lrgen,lrecon,eu_intmark,spendvtax,deregulation,redistribution,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,regions,ethnic_minorities,environment,nationalism
1,2002,106,MR,10.1,6.69,3,8.7,9.816666666666666,6.35,7.3,8.883333333333333,,,,,,,,,,,,
1,2002,104,ECOLO,7.3,8.44,7,8.166666666666666,6.666666666666667,2.56,2.4,4.8,,,,,,,,,,,,
1,2006,109,CD&V,13.3,13.05,4,8.833333333333334,8.549999999999999,5.56,5.563,7.783333333333334,4.5,5.329999923706055,6.369999885559082,6.380000114440918,3.559999942779541,6.5,5.880000114440918,2.8699999,6.3699999,4.670000076293945,,
1,2006,106,MR,11.4,10.3,3,9.049999999999999,8.883333333333333,6.67,7.5,9.166666666666666,1.5,7.5,3.3299999237060547,7.0,5.170000076293945,3.829999923706055,5.329999923706055,3.4000000999999997,2.8299999,4.329999923706055,,
1,2006,105,Groen,2.5,4.9,7,6.833333333333333,6.466666666666666,1.89,1.63,5.0,8.870000004768372,1.440000057220459,9.0,3.630000114440918,9.370000004768372,1.879999995231628,1.129999995231628,9.25,4.75,9.0,,
1,2006,110,NVA,3.1,4.35,8,6.5,6.666666666666667,7.89,7.13,6.466666666666666,3.25,6.110000133514404,4.619999885559082,6.630000114440918,3.0,5.25,7.380000114440918,1.5,6.75,2.2899999618530273,,
1,2006,102,PS,13.0,13.5,5,7.8500000000000005,8.049999999999999,3.5,3.17,5.0,7.329999923706055,2.329999923706055,8.0,3.670000076293945,7.670000076293945,1.330000042915344,2.5,5.8000002,3.8299999,6.829999923706055,,
1,2006,108,CDH,5.5,5.7,4,9.283333333333333,8.883333333333333,5.5,5.83,8.049999999999999,5.329999923706055,4.670000076293945,6.0,6.0,3.5,5.829999923706055,4.829999923706055,5.0,3.0,6.329999923706055,,
1,2006,112,VB,11.6,14.3,1,2.5,4.8,9.67,7.13,5.55,3.25,5.670000076293945,3.8600001335144043,9.880000114440918,0.32999992370605646,6.880000114440918,9.880000114440918,0.0,6.75,0.0,,
1,2006,104,ECOLO,3.1,3.7,7,7.616666666666667,7.783333333333334,2.83,3.5,4.45,7.170000076293945,2.0,8.0,2.329999923706055,8.5,1.330000042915344,2.0,8.0,3.6700001,7.670000076293945,,
1,2006,103,SPA,14.9,11.0,5,7.666666666666667,7.5,3.22,2.63,4.816666666666667,8.120000004768372,2.220000028610229,8.120000004768372,4.0,8.669999957084656,1.629999995231628,3.75,6.6199999,5.1199999,6.710000038146973,,
1,2006,107,VLD,15.4,13.6,3,9.666666666666666,9.583333333333334,6.78,7.88,9.266666666666666,1.869999885559082,8.220000267028809,4.25,5.130000114440918,9.0,1.139999985694885,6.130000114440918,4.5,5.25,5.0,,
1,2010,112,VB,7.76,9.85,1,2.666666507720947,5.128204822540283,9.857142448425291,7.933333396911621,5.277777512868245,2.0,7.428571224212646,3.8888888359069824,9.181818008422852,1.0,4.599999904632568,10.0,0.0909089999999999,8.3333334,0.8999996185302717,2.3333335,
1,2010,103,SPA,9.24,8.21,5,8.444444338480631,9.047618707021076,3.428571224212646,3.199999809265137,7.023809750874837,7.384615421295166,2.888888835906982,7.545454502105713,3.599999904632568,8.181818127632141,1.636363625526428,4.0,5.5,6.25,6.200000047683716,6.0833333,
1,2010,117,LDD,2.31,4.51,9,4.166666666666667,8.055555820465088,8.428571701049805,8.866666793823242,6.666666666666667,0.6153850555419922,8.333333015441895,1.6000003814697266,8.666666984558105,5.818181991577148,1.0,8.666666984558105,1.0,7.7272727,1.5555553436279297,2.25,
1,2010,119,PVDA,0.14,0.61,6,2.307692368825277,4.761904875437419,0.2857142686843872,0.2000000476837158,4.722222089767457,9.818181812763214,0.1666666716337204,9.888888888061047,1.714285731315613,8.428571462631226,1.25,0.300000011920929,8.125,3.8571429000000004,8.142857193946838,5.375,
1,2010,107,VLD,8.64,12.75,3,9.444444179534912,9.64285691579183,6.928571224212646,7.600000381469727,9.761904875437418,1.6153850555419922,7.0,3.8000001907348633,5.090909004211426,8.090909123420715,1.545454502105713,6.583333492279053,3.9166665,6.25,4.5,3.3333335,
1,2010,109,CD&V,10.85,14.43,4,9.55555518468221,9.64285691579183,5.785714149475098,5.400000095367432,8.571428457895914,5.07692289352417,5.333333492279053,5.818181991577148,5.181818008422852,4.181818008422852,7.090909004211426,5.583333492279053,3.8333335,7.1666667,4.900000095367432,4.5,
1,2010,108,CDH,5.52,4.99,4,9.285714626312258,9.444444179534912,4.5,4.0,8.472222487131754,5.384615421295166,4.25,6.636363744735718,4.454545497894287,5.818181991577148,5.454545497894287,3.0,6.0833333,3.8333335,6.799999952316284,4.4545455,
1,2010,105,Groen,4.38,4.9,7,8.666666348775228,8.214285373687742,2.285714387893677,2.333333253860474,5.476190249125163,8.076923131942749,2.0,8.181818127632141,2.181818246841431,9.09090906381607,2.545454502105713,1.416666626930237,7.75,5.5,8.399999976158142,8.9166666,
1,2010,102,PS,13.7,10.88,5,8.666666348775228,8.888889153798422,2.5,2.571428537368774,6.805555820465088,8.307692289352417,2.375,8.181818127632141,2.636363744735718,8.181818127632141,1.454545497894287,2.0,6.75,4.4166665,7.555555582046509,5.0833335,
1,2010,110,NVA,17.4,6.13,8,7.222222487131755,8.71794859568278,7.571428298950195,7.800000190734863,8.472222487131754,1.9230766296386719,7.0,3.6999998092651367,7.181818008422852,3.7272725105285636,4.699999809265137,7.916666507720947,1.4166670000000003,8.3333334,3.0,2.909091,
1,2010,118,Spirit,0.1,0.4,3,7.083333333333333,3.5185186068216967,2.769230842590332,2.384615421295166,1.85185194015503,7.555555582046509,3.333333253860474,7.571428537368774,2.714285612106323,8.444444417953491,1.285714268684387,2.666666746139526,6.6666667,6.7777777,7.428571462631226,6.625,
1,2010,104,ECOLO,4.8,8.55,7,8.333333333333334,8.472222487131754,2.285714387893677,2.142857074737549,5.972222487131755,8.461538434028625,2.222222328186035,8.399999976158142,2.272727251052856,8.818181872367859,2.272727251052856,1.0,8.0,4.25,8.600000023841858,8.9166666,
1,2010,106,MR,9.28,9.74,3,9.444444179534912,9.444444179534912,7.0,7.615385055541992,9.722222487131754,2.5833334922790527,7.125,3.3636364936828613,5.454545497894287,6.636363744735718,2.272727251052856,5.666666507720947,4.1666665,3.9166665,5.300000190734863,3.0833335,
1,2010,115,FN,0.51,1.33,1,2.692307631174723,5.833333333333333,9.214285850524902,8.454545021057129,9.090909163157145,1.3333330154418945,7.25,3.4000000953674316,9.777777671813965,1.1111106872558594,4.285714149475098,10.0,0.1999998000000005,2.5999999000000003,0.0,2.8333335,
1,2014,112,VB,3.7,4.3,1,2.666666507720947,5.3333330154418945,9.199999809265137,5.5,3.3333333333333335,4.800000190734863,5.400000095367432,5.0,8.600000381469727,2.8000001907348633,5.599999904632568,9.600000381469728,0.39999959999999923,8.6,0.39999961853027166,2.8000002000000004,10.0
1,2014,110,NVA,20.3,16.8,8,6.666666666666667,8.333333333333334,7.800000190734863,8.199999809265137,9.000000158945719,1.0,8.600000381469727,2.5999999046325684,8.199999809265137,6.400000095367432,3.599999904632568,7.599999904632568,1.8000001999999995,8.0,3.0,2.4000000999999997,9.0
1,2014,102,PS,11.7,10.7,5,8.333333333333334,8.333333333333334,2.599999904632568,2.400000095367432,6.666666666666667,7.599999904632568,2.0,8.200000047683716,2.200000047683716,8.399999976158142,1.0,2.799999952316284,8.0,3.4000000999999997,8.0,6.2,2.25
1,2014,106,MR,9.6,9.9,3,9.000000158945719,9.333333174387613,7.0,7.599999904632568,9.333333174387613,2.0,7.599999904632568,3.4000000953674316,5.599999904632568,8.399999976158142,1.0,6.199999809265137,3.8000002000000004,2.8000002000000004,5.0,3.1999997999999996,3.0
1,2014,111,FDF,1.8,1.2,8,9.000000158945719,9.000000158945719,5.599999904632568,5.599999904632568,8.333333333333334,4.400000095367432,6.199999809265137,5.0,4.400000095367432,7.200000047683716,2.25,4.400000095367432,5.75,5.8000002,6.0,5.0,4.5
1,2014,103,SPA,8.8,8.3,5,8.333333333333334,8.666666348775228,3.0,2.799999952316284,6.666666666666667,7.200000047683716,2.599999904632568,8.0,2.400000095367432,8.600000023841858,1.0,3.400000095367432,7.5999999,4.0,7.400000095367432,6.5999999,2.25
1,2014,104,ECOLO,3.3,4.3,7,8.75,7.333333492279053,2.200000047683716,2.200000047683716,6.666666666666667,7.400000095367432,1.799999952316284,8.399999976158142,1.399999976158142,9.199999988079071,1.399999976158142,1.799999952316284,8.8,3.1999997999999996,8.600000023841858,9.0,1.0
1,2014,119,PVDA,3.7,3.5,6,4.00000015894572,2.5,0.4000000059604645,0.2000000029802322,1.6666666666666667,9.799999997019768,0.4000000059604645,9.799999997019768,2.0,7.75,0.800000011920929,1.799999952316284,8.4,0.75,8.399999976158142,5.4000001,1.0
1,2014,109,CD&V,11.6,12.6,4,9.333333174387613,9.000000158945719,5.400000095367432,5.599999904632568,8.666666348775228,3.8000001907348633,5.199999809265137,5.199999809265137,5.0,6.200000047683716,5.599999904632568,5.400000095367432,5.1999998,6.8,4.800000190734863,4.4000001,5.25
1,2014,105,Groen,5.3,6.7,7,8.666666348775228,7.333333492279053,2.200000047683716,2.0,6.666666666666667,7.400000095367432,2.0,8.200000047683716,1.399999976158142,9.199999988079071,1.399999976158142,2.200000047683716,8.6,3.1999997999999996,8.600000023841858,9.0,1.0
1,2014,108,CDH,5.0,4.1,4,9.000000158945719,9.000000158945719,4.400000095367432,4.199999809265137,8.666666348775228,4.800000190734863,4.400000095367432,5.800000190734863,4.400000095367432,6.799999952316284,4.800000190734863,4.199999809265137,6.0,3.1999997999999996,5.400000095367432,5.0,4.25
1,2014,107,VLD,9.8,12.8,3,9.333333174387613,9.333333174387613,7.0,7.800000190734863,9.333333174387613,1.6000003814697266,8.0,3.4000000953674316,6.199999809265137,8.600000023841858,1.0,6.599999904632568,3.5999999000000003,4.1999998,4.400000095367432,3.0,3.0
1,2014,120,PP,1.5,2.2,2,2.5,5.0,7.75,8.5,1.6666666666666667,3.0,7.0,3.5,8.5,3.0,2.0,8.5,1.0,1.5,1.0,2.5,10.0
1,2019,119,PVDA-PTB,8.62,8.42,6,2.8787879149119067,2.0833333333333335,0.3333333432674408,0.3333333432674408,1.1111110448837282,9.25,0.5,9.66666665673256,3.125,7.555555582046509,1.375,2.545454502105713,7.3,1.909091,7.666666746139526,5.6666665,2.1111112
1,2019,110,VU/NVA,16.03,14.17,8,5.416666666666667,5.185185273488362,7.916666507720947,7.916666507720947,7.777777512868245,2.3333334922790527,7.5,3.0,7.916666507720947,4.363636493682861,4.900000095367432,8.416666984558105,2.0833335,7.75,3.454545497894287,2.1666665,8.0
1,2019,105,AGALEV,6.1,7.81,7,9.305555820465088,7.777777512868245,2.416666746139526,2.666666746139526,6.296296119689941,7.666666746139526,2.200000047683716,7.75,2.083333253860474,9.09090906381607,1.799999952316284,2.25,8.0833334,3.9166665,8.0,9.16666669,1.9166666
1,2019,112,VB,11.95,12.05,1,2.0833333333333335,1.85185194015503,9.583333015441896,5.0,2.5,4.363636493682861,5.0,5.583333492279053,9.416666984558104,1.6363639831542969,6.166666507720947,9.833333015441896,0.41666700000000034,7.909091,1.454545021057129,1.6666670000000003,9.0
1,2019,107,VLD/PVV,8.54,10.07,3,9.722222487131754,7.962962786356608,6.583333492279053,7.166666507720947,8.518518606821695,2.9166665077209473,7.400000095367432,4.0,4.833333492279053,8.0,1.600000023841858,5.916666507720947,5.1666665,4.3333335,5.636363506317139,3.75,3.0
1,2019,103,SP/SPA,6.71,6.45,5,8.333333333333334,7.407407760620117,3.083333253860474,3.083333253860474,6.296296119689941,7.333333253860474,2.200000047683716,8.0,3.666666746139526,8.090909123420715,1.600000023841858,4.083333492279053,6.6666667,4.6666665,7.545454502105713,5.7272725,3.0833333
1,2019,104,ECOLO,6.14,7.31,7,9.305555820465088,7.777777512868245,2.083333253860474,2.5,6.296296119689941,7.833333253860474,2.0,8.083333373069763,2.0,9.0,1.899999976158142,2.0,8.25,3.8333335,8.0,9.08333331,1.75
1,2019,102,PS,9.46,9.74,5,8.472222487131754,7.407407760620117,2.083333253860474,2.25,6.296296119689941,8.0,2.0,8.416666626930237,3.090909004211426,8.0,1.5,3.416666746139526,6.9166667,4.0,7.363636255264282,5.5,3.4545455
1,2019,106,PRL/MR,7.56,7.06,3,9.166666666666666,7.962962786356608,6.5,6.916666507720947,8.333333333333334,3.4166665077209473,6.900000095367432,4.166666507720947,4.727272510528564,7.2727272510528564,1.799999952316284,5.583333492279053,5.0833335,3.5833335,5.545454502105713,3.7272724999999998,3.3333333
1,2019,109,CDV,8.89,9.17,4,9.305555820465088,7.962962786356608,5.583333492279053,5.583333492279053,7.777777512868245,4.75,5.5,5.0,5.083333492279053,4.636363506317139,6.800000190734863,5.666666507720947,4.75,6.1666667,5.454545497894287,4.5454545,5.75
1,2019,108,PSC/CDH,3.7,3.45,4,9.027777512868246,8.333333333333334,4.583333492279053,4.666666507720947,7.592592239379883,4.916666507720947,4.777777671813965,6.083333253860474,4.363636493682861,5.545454502105713,5.900000095367432,4.5,5.818182,4.181818,5.909090995788574,5.2222223,4.090909
1,2024,102,PS,8.04,7.43,5,7.962962833333333,6.666666666666667,2.5555556,2.4444444,4.166666666666667,7.8,3.3333333,7.5714285,2.6666667,8.0,4.25,3.2222223,6.8888888,4.5,7.6666667,7.0,3.75
1,2024,103,Vooruit,8.11,7.99,5,8.499999833333334,6.666666666666667,4.3000002,4.0999999,5.833333333333333,6.8333333,4.0,6.5,3.3333333,8.53571425,4.4000001,5.0,4.8888888,4.5,5.0,6.8,3.75
1,2024,104,Ecolo,2.93,3.64,7,8.148148,7.5,2.4444444,2.4444444,6.666666666666667,7.8,3.6666667,7.2857144,1.3333334,8.83333335,5.75,2.4444444,7.5714285,3.25,8.25,9.0,1.75
1,2024,105,Groen,4.65,6.32,7,8.166666833333332,7.5,2.5,2.7,6.666666666666667,7.6666667,3.6666667,7.5,1.6666666,9.0,5.4000001,2.5999999,7.4444444,3.75,7.75,9.0,1.75
1,2024,106,MR,10.26,12.62,3,9.0740745,6.666666666666667,7.4444447,8.0,10.0,1.6000004000000008,8.0,2.1428570999999996,6.0,7.0999999,1.5,6.5,2.75,3.75,3.25,2.5999999000000003,4.0
1,2024,107,Open Vld,5.45,5.76,3,9.499999666666666,7.5,6.3333335,7.0,10.0,2.3333335,7.3333335,3.375,4.6666665,8.53571425,1.2,5.5999999,4.2222223,4.75,5.0,4.0,2.75
1,2024,108,LE,6.77,5.17,4,9.047618666666667,7.5,5.5555553,5.3333335,8.333333333333334,5.4000001,4.3333335,5.1428571,5.0,7.0,5.75,4.625,4.4285712,4.6666665,4.3333335,4.1999998,4.6666665
1,2024,109,CD&V,7.98,8.34,4,9.499999666666666,7.5,5.6999998,5.5999999,8.333333333333334,5.0,4.6666665,5.0,5.0,6.5,6.5999999,5.5,4.3333335,6.0,4.25,3.5999999000000003,5.25
1,2024,110,N-VA,16.71,13.97,8,5.833333333333333,5.0,7.5,7.5,8.333333333333334,1.5,6.3333335,3.125,8.0,6.42857145,3.0,8.1999998,2.2222223000000003,9.5,2.0,3.1999997999999996,7.5
1,2024,112,VB,13.77,14.5,1,1.6666666666666667,1.6666666666666667,9.1999998,7.0,2.5,4.0,5.5,4.75,9.333333,3.4642856,3.4000001,9.8999996,0.11111069999999934,8.75,0.25,2.0,9.25
1,2024,119,PVDA-PTB,9.86,5.13,6,2.4074073333333335,0.8333333333333334,0.80000001,0.80000001,1.6666666666666667,9.0,1.6666666,9.375,2.0,7.46428575,5.75,2.7777777,7.5,2.0,8.0,5.0,4.75
2,1999,213,EL,2.7,0.0,6,0.2380953232447299,0.2380953232447299,1.0,1.0,,,,,,,,,,,,,
2,1999,211,V,24.0,23.4,3,10.0,9.047618707021076,7.142857074737549,7.714285850524902,,,,,,,,,,,,,
2,1999,204,CD,4.3,3.5,3,10.0,8.095238208770752,5.571428775787354,5.285714149475098,,,,,,,,,,,,,
2,1999,212,FP,2.4,0.7,1,0.7142857710520434,0.4761904478073116,9.285714149475098,8.857142448425293,,,,,,,,,,,,,
2,1999,210,KRF,2.4,2.0,10,6.190476417541504,6.190476417541504,5.428571224212646,5.714285850524902,,,,,,,,,,,,,
2,1999,206,SF,7.6,7.1,6,2.61904756228129,2.61904756228129,2.285714387893677,2.142857074737549,,,,,,,,,,,,,
2,1999,201,SD,35.9,16.5,5,6.904761791229248,6.904761791229248,3.857142925262451,3.428571462631226,,,,,,,,,,,,,
2,1999,215,DF,7.4,5.8,1,0.7142857710520434,0.4761904478073116,8.857142448425293,7.285714149475098,,,,,,,,,,,,,
2,1999,203,KF,8.9,8.5,2,8.333333333333334,8.095238208770752,7.142857074737549,7.285714149475098,,,,,,,,,,,,,
2,1999,216,JuniB,0.0,16.1,9,0.7142857710520434,0.2380953232447299,2.0,2.0,,,,,,,,,,,,,
2,1999,217,FolkB,0.0,7.3,9,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2,1999,202,RV,3.9,9.1,3,7.619047959645591,6.904761791229248,5.0,5.285714149475098,,,,,,,,,,,,,
2,2002,215,DF,12.4,5.8,1,1.0333333333333334,1.8,8.85,6.08,2.8166666666666664,,,,,,,,,,,,
2,2002,202,RV,5.2,9.1,3,7.949999999999999,6.666666666666667,5.08,5.31,6.8,,,,,,,,,,,,
2,2002,211,V,31.3,23.4,3,9.366666666666667,8.75,7.38,7.85,8.333333333333334,,,,,,,,,,,,
2,2002,206,SF,6.4,7.1,6,3.1999999999999997,2.783333333333333,2.31,2.0,2.566666666666667,,,,,,,,,,,,
2,2002,203,KF,9.1,8.5,2,7.566666666666666,7.5,7.0,6.85,7.216666666666666,,,,,,,,,,,,
2,2002,201,SD,29.1,16.5,5,7.949999999999999,7.5,4.0,3.69,6.666666666666667,,,,,,,,,,,,
2,2006,217,FolkB,0.0,5.2,9,0.1833333333333335,0.9500000000000002,2.67,2.67,1.6666666666666667,6.5,3.75,6.5,3.25,6.0,3.0,4.0,6.25,5.75,5.25,,
2,2006,206,SF,6.0,7.9,6,4.633333333333333,4.516666666666667,2.33,2.25,3.9666666666666663,8.200000047683716,3.400000095367432,7.599999904632568,2.200000047683716,8.600000023841858,1.399999976158142,2.0,7.2,5.5,7.25,,
2,2006,216,JuniB,0.0,9.1,9,0.36666666666666664,0.9500000000000002,3.17,2.83,1.9000000000000004,6.5,3.75,6.5,3.25,6.0,3.0,4.0,6.25,5.75,5.25,,
2,2006,202,RV,9.2,6.4,3,9.450000000000001,8.1,4.78,5.75,8.75,4.0,7.400000095367432,4.199999809265137,2.200000047683716,8.799999952316284,1.600000023841858,2.400000095367432,7.2,5.5,7.25,,
2,2006,213,EL,3.4,0.0,6,1.8499999999999996,2.15,1.0,1.13,1.883333333333333,9.0,1.799999952316284,9.399999976158142,1.600000023841858,9.0,2.0,1.0,8.6,5.5,7.75,,
2,2006,215,DF,13.2,6.8,1,2.216666666666667,2.15,7.67,4.75,3.3333333333333335,6.599999904632568,5.800000190734863,6.200000047683716,8.800000190734863,3.5999999046325684,4.800000190734863,9.199999809265137,0.39999959999999923,3.5,2.0,,
2,2006,203,KF,10.3,11.3,2,8.7,8.1,7.11,7.5,9.383333333333333,3.1999998092651367,7.599999904632568,3.0,8.0,4.800000190734863,3.200000047683716,7.599999904632568,2.0,3.75,4.0,,
2,2006,211,V,29.0,19.4,3,8.516666666666667,7.383333333333333,7.22,6.63,9.166666666666666,5.199999809265137,7.599999904632568,4.199999809265137,6.0,7.200000047683716,2.0,7.599999904632568,3.1999997999999996,5.5,4.5,,
2,2006,201,SD,25.8,32.6,5,7.966666666666668,8.049999999999999,4.11,3.63,6.666666666666667,7.0,5.0,6.799999952316284,6.0,6.400000095367432,2.0,6.599999904632568,3.4000000999999997,4.5,4.25,,
2,2010,213,EL,2.2,0.0,6,1.21212124824524,1.6666666666666667,1.0,0.8181818723678589,2.4242424964904785,9.272727251052856,1.363636374473572,8.090909123420715,1.600000023841858,8.200000047683716,1.444444417953491,1.272727251052856,8.5454545,6.4285715,8.727272748947144,9.09090906,
2,2010,217,FolkB,0.0,7.2,9,0.5555556217829383,0.625,2.666666746139526,3.25,2.0833333333333335,6.0,2.666666746139526,7.5,4.0,8.0,3.0,4.0,5.0,5.0,5.0,6.0,
2,2010,218,LA,2.8,0.59,3,8.541666666666666,6.388889153798421,8.199999809265137,9.181818008422852,9.791666666666666,0.6363639831542969,9.090909004211426,2.3636364936828613,3.714285612106323,7.875,2.333333253860474,4.0,6.4444444,4.8571429,6.125,3.0,
2,2010,206,SF,13.0,15.87,6,5.9090908368428545,4.166666666666667,2.818181753158569,2.272727251052856,4.545454581578573,8.0,2.909090995788574,7.2727272510528564,3.099999904632568,7.900000095367432,1.625,3.727272748947144,6.909091,5.5,7.454545497894287,7.8181818,
2,2010,215,DF,13.9,15.28,1,2.2727270921071363,2.407407363255819,7.818181991577148,5.454545497894287,4.39393957455953,4.909090995788574,5.333333492279053,5.636363506317139,9.399999618530272,3.3333334922790527,4.375,9.636363983154297,0.45454499999999953,4.375,1.0,2.6363635,
2,2010,202,RV,5.1,4.27,3,9.696969985961914,7.333333492279053,5.181818008422852,6.363636493682861,9.090909163157145,3.8181819915771484,6.636363506317139,4.909090995788574,2.5,8.100000023841858,1.5,2.181818246841431,7.909091,5.375,7.818181753158569,7.0,
2,2010,211,V,26.2,20.24,3,8.484848340352377,7.666666507720947,7.0,7.090909004211426,9.696969985961914,3.6363635063171387,6.900000095367432,4.090909004211426,7.400000095367432,6.099999904632568,2.875,7.727272510528564,3.0,4.75,3.454545497894287,3.3636365,
2,2010,203,KF,10.4,12.69,2,8.181818326314291,6.50000015894572,7.545454978942871,7.818181991577148,9.090909163157145,1.9090909957885742,7.5,3.545454502105713,8.300000190734863,4.0,4.25,7.727272510528564,2.5454545,4.375,3.0999999046325684,3.181818,
2,2010,201,SD,25.5,21.49,5,8.181818326314291,7.666666507720947,4.181818008422852,3.818181991577148,7.4242424964904785,7.0,4.5,6.818181753158569,5.5,6.200000047683716,3.125,6.363636493682861,3.818182,4.375,4.454545497894287,5.6363635,
2,2014,201,SD,24.5,19.1,5,8.333333333333334,7.962962786356608,4.400000095367432,3.900000095367432,7.5,5.900000095367432,4.125,6.75,5.222222328186035,7.099999904632568,2.666666746139526,5.5,4.5999999,5.0,5.0,5.7777777,4.8000002
2,2014,215,DF,12.2,26.6,1,1.5151514609654748,1.4814813931783035,6.900000095367432,4.5,4.44444457689921,6.0,4.5,6.375,8.55555534362793,3.8000001907348633,4.777777671813965,9.699999809265137,0.5,5.0,2.0,3.1111112,9.1111107
2,2014,213,EL,6.6,0.0,6,1.3636364539464318,1.29629631837209,1.200000047683716,1.0,1.85185194015503,9.399999976158142,1.0,9.5,1.555555582046509,9.0,0.6666666865348816,1.600000023841858,8.5,4.5714288,8.625,9.22222221,2.5999999
2,2014,206,SF,9.1,11.0,6,6.0606058438618975,4.375,2.900000095367432,2.299999952316284,5.416666666666667,7.900000095367432,2.25,8.0,3.111111164093018,8.399999976158142,1.444444417953491,2.799999952316284,7.2,5.7142859,6.875,8.222222200000001,3.2
2,2014,211,V,26.4,16.7,3,8.030303319295248,8.14814805984497,7.0,7.300000190734863,8.75,2.5999999046325684,7.25,3.0,7.0,6.400000095367432,3.222222328186035,7.699999809265137,2.9000000999999997,6.5714285,3.125,2.7777776999999997,6.5
2,2014,218,LA,4.9,2.9,3,4.666666587193807,4.523809353510538,7.900000095367432,9.100000381469728,8.541666666666666,0.6666669845581037,9.11111068725586,1.75,5.142857074737549,8.5,1.222222208976746,4.099999904632568,5.1111112,7.0,4.875,2.25,4.5555553
2,2014,202,RV,9.4,6.5,3,10.0,9.074074427286783,5.699999809265137,6.5,9.583333333333334,3.9000000953674316,6.0,4.75,3.125,8.799999952316284,1.777777791023254,2.599999904632568,7.9000001,6.1428571000000005,7.0,7.0,2.0
2,2014,203,KF,4.9,9.1,2,7.5,7.619047959645591,7.0,7.599999904632568,9.047618707021076,2.5,6.625,3.25,7.222222328186035,4.699999809265137,5.666666507720947,7.099999904632568,2.6999997999999996,5.3333335,3.625,3.3333335,7.0999999
2,2014,217,FolkB,0.0,8.1,9,0.15151520570119184,0.37037034829457677,2.0,1.333333373069763,1.4583333333333333,6.5,2.25,8.0,1.5,8.666666626930237,1.5,1.5,8.0,6.0,8.5,8.5,7.6666665
2,2019,218,LA,2.3,2.2,3,5.119047959645591,2.5757575035095215,8.0,8.714285850524902,8.055555820465088,0.6153850555419922,8.461538314819336,0.9285717010498047,4.357142925262451,7.357142925262451,1.5,6.285714149475098,4.3076925,4.5999999,4.692307472229004,3.2142859,4.1666665
