country,year,party_id,party,vote,epvote,family,eu_position,eu_foreign,lrgen,lrecon,eu_intmark,spendvtax,deregulation,redistribution,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,regions,ethnic_minorities,environment,nationalism,mds1,mds2
1,2014,112,VB,3.7,4.3,1,2.666666507720947,5.3333330154418945,9.199999809265137,5.5,3.3333333333333335,4.800000190734863,5.400000095367432,5.0,8.600000381469727,2.8000001907348633,5.599999904632568,9.600000381469728,0.39999959999999923,8.6,0.39999961853027166,2.8000002000000004,10.0,-2.9378551540036284,-4.365324256508432
1,2014,110,NVA,20.3,16.8,8,6.666666666666667,8.333333333333334,7.800000190734863,8.199999809265137,9.000000158945719,1.0,8.600000381469727,2.5999999046325684,8.199999809265137,6.400000095367432,3.599999904632568,7.599999904632568,1.8000001999999995,8.0,3.0,2.4000000999999997,9.0,2.3402892341792536,-4.631025026087007
1,2014,102,PS,11.7,10.7,5,8.333333333333334,8.333333333333334,2.599999904632568,2.400000095367432,6.666666666666667,7.599999904632568,2.0,8.200000047683716,2.200000047683716,8.399999976158142,1.0,2.799999952316284,8.0,3.4000000999999997,8.0,6.2,2.25,0.9982831274692825,4.340190450620062
1,2014,106,MR,9.6,9.9,3,9.000000158945719,9.333333174387613,7.0,7.599999904632568,9.333333174387613,2.0,7.599999904632568,3.4000000953674316,5.599999904632568,8.399999976158142,1.0,6.199999809265137,3.8000002000000004,2.8000002000000004,5.0,3.1999997999999996,3.0,3.985946190944733,-1.8328917724562435
1,2014,111,FDF,1.8,1.2,8,9.000000158945719,9.000000158945719,5.599999904632568,5.599999904632568,8.333333333333334,4.400000095367432,6.199999809265137,5.0,4.400000095367432,7.200000047683716,2.25,4.400000095367432,5.75,5.8000002,6.0,5.0,4.5,2.0729179661192707,0.40113037478085056
1,2014,103,SPA,8.8,8.3,5,8.333333333333334,8.666666348775228,3.0,2.799999952316284,6.666666666666667,7.200000047683716,2.599999904632568,8.0,2.400000095367432,8.600000023841858,1.0,3.400000095367432,7.5999999,4.0,7.400000095367432,6.5999999,2.25,1.191104342433808,3.8800246266676486
1,2014,104,ECOLO,3.3,4.3,7,8.75,7.333333492279053,2.200000047683716,2.200000047683716,6.666666666666667,7.400000095367432,1.799999952316284,8.399999976158142,1.399999976158142,9.199999988079071,1.399999976158142,1.799999952316284,8.8,3.1999997999999996,8.600000023841858,9.0,1.0,1.7593502486499597,5.4631564263826595
1,2014,119,PVDA,3.7,3.5,6,4.00000015894572,2.5,0.4000000059604645,0.2000000029802322,1.6666666666666667,9.799999997019768,0.4000000059604645,9.799999997019768,2.0,7.75,0.800000011920929,1.799999952316284,8.4,0.75,8.399999976158142,5.4000001,1.0,-3.035394011302053,6.539898513912922
1,2014,109,CD&V,11.6,12.6,4,9.333333174387613,9.000000158945719,5.400000095367432,5.599999904632568,8.666666348775228,3.8000001907348633,5.199999809265137,5.199999809265137,5.0,6.200000047683716,5.599999904632568,5.400000095367432,5.1999998,6.8,4.800000190734863,4.4000001,5.25,1.4702012125816601,-0.40825236558166317
1,2014,105,Groen,5.3,6.7,7,8.666666348775228,7.333333492279053,2.200000047683716,2.0,6.666666666666667,7.400000095367432,2.0,8.200000047683716,1.399999976158142,9.199999988079071,1.399999976158142,2.200000047683716,8.6,3.1999997999999996,8.600000023841858,9.0,1.0,1.7314288255322343,5.371417014857124
1,2014,108,CDH,5.0,4.1,4,9.000000158945719,9.000000158945719,4.400000095367432,4.199999809265137,8.666666348775228,4.800000190734863,4.400000095367432,5.800000190734863,4.400000095367432,6.799999952316284,4.800000190734863,4.199999809265137,6.0,3.1999997999999996,5.400000095367432,5.0,4.25,1.3648525544304462,0.757801285052314
1,2014,107,VLD,9.8,12.8,3,9.333333174387613,9.333333174387613,7.0,7.800000190734863,9.333333174387613,1.6000003814697266,8.0,3.4000000953674316,6.199999809265137,8.600000023841858,1.0,6.599999904632568,3.5999999000000003,4.1999998,4.400000095367432,3.0,3.0,3.8901116004260694,-2.1215846266682745
1,2014,120,PP,1.5,2.2,2,2.5,5.0,7.75,8.5,1.6666666666666667,3.0,7.0,3.5,8.5,3.0,2.0,8.5,1.0,1.5,1.0,2.5,10.0,-2.2354048863262608,-5.471459484179006
1,2019,119,PVDA-PTB,8.62,8.42,6,2.8787879149119067,2.0833333333333335,0.3333333432674408,0.3333333432674408,1.1111110448837282,9.25,0.5,9.66666665673256,3.125,7.555555582046509,1.375,2.545454502105713,7.3,1.909091,7.666666746139526,5.6666665,2.1111112,5.728568990718328,3.041827989611919
1,2019,110,VU/NVA,16.03,14.17,8,5.416666666666667,5.185185273488362,7.916666507720947,7.916666507720947,7.777777512868245,2.3333334922790527,7.5,3.0,7.916666507720947,4.363636493682861,4.900000095367432,8.416666984558105,2.0833335,7.75,3.454545497894287,2.1666665,8.0,-4.313533441478531,0.02276075150155091
1,2019,105,AGALEV,6.1,7.81,7,9.305555820465088,7.777777512868245,2.416666746139526,2.666666746139526,6.296296119689941,7.666666746139526,2.200000047683716,7.75,2.083333253860474,9.09090906381607,1.799999952316284,2.25,8.0833334,3.9166665,8.0,9.16666669,1.9166666,4.471510200115819,-2.38952179061796
1,2019,112,VB,11.95,12.05,1,2.0833333333333335,1.85185194015503,9.583333015441896,5.0,2.5,4.363636493682861,5.0,5.583333492279053,9.416666984558104,1.6363639831542969,6.166666507720947,9.833333015441896,0.41666700000000034,7.909091,1.454545021057129,1.6666670000000003,9.0,-3.386409656448518,4.437077638910191
1,2019,107,VLD/PVV,8.54,10.07,3,9.722222487131754,7.962962786356608,6.583333492279053,7.166666507720947,8.518518606821695,2.9166665077209473,7.400000095367432,4.0,4.833333492279053,8.0,1.600000023841858,5.916666507720947,5.1666665,4.3333335,5.636363506317139,3.75,3.0,-1.6932008593964947,-3.1241525585287664
1,2019,103,SP/SPA,6.71,6.45,5,8.333333333333334,7.407407760620117,3.083333253860474,3.083333253860474,6.296296119689941,7.333333253860474,2.200000047683716,8.0,3.666666746139526,8.090909123420715,1.600000023841858,4.083333492279053,6.6666667,4.6666665,7.545454502105713,5.7272725,3.0833333,3.0736964839335905,-0.7885445519589221
1,2019,104,ECOLO,6.14,7.31,7,9.305555820465088,7.777777512868245,2.083333253860474,2.5,6.296296119689941,7.833333253860474,2.0,8.083333373069763,2.0,9.0,1.899999976158142,2.0,8.25,3.8333335,8.0,9.08333331,1.75,4.6988289574681925,-2.3556910996174873
1,2019,102,PS,9.46,9.74,5,8.472222487131754,7.407407760620117,2.083333253860474,2.25,6.296296119689941,8.0,2.0,8.416666626930237,3.090909004211426,8.0,1.5,3.416666746139526,6.9166667,4.0,7.363636255264282,5.5,3.4545455,3.759863573108351,-0.5666726075986814
1,2019,106,PRL/MR,7.56,7.06,3,9.166666666666666,7.962962786356608,6.5,6.916666507720947,8.333333333333334,3.4166665077209473,6.900000095367432,4.166666507720947,4.727272510528564,7.2727272510528564,1.799999952316284,5.583333492279053,5.0833335,3.5833335,5.545454502105713,3.7272724999999998,3.3333333,-1.5789111649633223,-2.7373184262383323
1,2019,109,CDV,8.89,9.17,4,9.305555820465088,7.962962786356608,5.583333492279053,5.583333492279053,7.777777512868245,4.75,5.5,5.0,5.083333492279053,4.636363506317139,6.800000190734863,5.666666507720947,4.75,6.1666667,5.454545497894287,4.5454545,5.75,-0.9305478503133151,-0.9764563393099819
1,2019,108,PSC/CDH,3.7,3.45,4,9.027777512868246,8.333333333333334,4.583333492279053,4.666666507720947,7.592592239379883,4.916666507720947,4.777777671813965,6.083333253860474,4.363636493682861,5.545454502105713,5.900000095367432,4.5,5.818182,4.181818,5.909090995788574,5.2222223,4.090909,0.31740076856162336,-1.188206601774579
1,2024,102,PS,8.04,7.43,5,7.962962833333333,6.666666666666667,2.5555556,2.4444444,4.166666666666667,7.8,3.3333333,7.5714285,2.6666667,8.0,4.25,3.2222223,6.8888888,4.5,7.6666667,7.0,3.75,-3.5337865811163356,0.20267023018465496
1,2024,103,Vooruit,8.11,7.99,5,8.499999833333334,6.666666666666667,4.3000002,4.0999999,5.833333333333333,6.8333333,4.0,6.5,3.3333333,8.53571425,4.4000001,5.0,4.8888888,4.5,5.0,6.8,3.75,-1.7639122841547585,0.6247235819916186
1,2024,104,Ecolo,2.93,3.64,7,8.148148,7.5,2.4444444,2.4444444,6.666666666666667,7.8,3.6666667,7.2857144,1.3333334,8.83333335,5.75,2.4444444,7.5714285,3.25,8.25,9.0,1.75,-4.233122228630817,2.247674846884901
1,2024,105,Groen,4.65,6.32,7,8.166666833333332,7.5,2.5,2.7,6.666666666666667,7.6666667,3.6666667,7.5,1.6666666,9.0,5.4000001,2.5999999,7.4444444,3.75,7.75,9.0,1.75,-4.040002253073248,2.0828035865942893
1,2024,106,MR,10.26,12.62,3,9.0740745,6.666666666666667,7.4444447,8.0,10.0,1.6000004000000008,8.0,2.1428570999999996,6.0,7.0999999,1.5,6.5,2.75,3.75,3.25,2.5999999000000003,4.0,3.370007700563012,2.9482454465890293
1,2024,107,Open Vld,5.45,5.76,3,9.499999666666666,7.5,6.3333335,7.0,10.0,2.3333335,7.3333335,3.375,4.6666665,8.53571425,1.2,5.5999999,4.2222223,4.75,5.0,4.0,2.75,1.4773095731609778,3.4922667023712095
1,2024,108,LE,6.77,5.17,4,9.047618666666667,7.5,5.5555553,5.3333335,8.333333333333334,5.4000001,4.3333335,5.1428571,5.0,7.0,5.75,4.625,4.4285712,4.6666665,4.3333335,4.1999998,4.6666665,0.060660062205346664,1.0598737523961232
1,2024,109,CD&V,7.98,8.34,4,9.499999666666666,7.5,5.6999998,5.5999999,8.333333333333334,5.0,4.6666665,5.0,5.0,6.5,6.5999999,5.5,4.3333335,6.0,4.25,3.5999999000000003,5.25,0.5893398637407695,1.0373130890267341
1,2024,110,N-VA,16.71,13.97,8,5.833333333333333,5.0,7.5,7.5,8.333333333333334,1.5,6.3333335,3.125,8.0,6.42857145,3.0,8.1999998,2.2222223000000003,9.5,2.0,3.1999997999999996,7.5,4.171720722845651,1.4351830113743769
1,2024,112,VB,13.77,14.5,1,1.6666666666666667,1.6666666666666667,9.1999998,7.0,2.5,4.0,5.5,4.75,9.333333,3.4642856,3.4000001,9.8999996,0.11111069999999934,8.75,0.25,2.0,9.25,4.299999724764018,-3.2462243020408716
1,2024,119,PVDA-PTB,9.86,5.13,6,2.4074073333333335,0.8333333333333334,0.80000001,0.80000001,1.6666666666666667,9.0,1.6666666,9.375,2.0,7.46428575,5.75,2.7777777,7.5,2.0,8.0,5.0,4.75,-4.73749358168897,-3.5130648314294803
2,1999,213,EL,2.7,0.0,6,0.2380953232447299,0.2380953232447299,1.0,1.0,,,,,,,,,,,,,,3.3410680086622815,1.4851740719054283
2,1999,211,V,24.0,23.4,3,10.0,9.047618707021076,7.142857074737549,7.714285850524902,,,,,,,,,,,,,,-2.0013943952870137,-0.9928110806486825
2,1999,204,CD,4.3,3.5,3,10.0,8.095238208770752,5.571428775787354,5.285714149475098,,,,,,,,,,,,,,-0.6980675354949474,-1.2468238271632597
2,1999,212,FP,2.4,0.7,1,0.7142857710520434,0.4761904478073116,9.285714149475098,8.857142448425293,,,,,,,,,,,,,,-1.5693664940933085,3.1627553802671806
2,1999,210,KRF,2.4,2.0,10,6.190476417541504,6.190476417541504,5.428571224212646,5.714285850524902,,,,,,,,,,,,,,-0.33589910086616875,0.006570153970083311
2,1999,206,SF,7.6,7.1,6,2.61904756228129,2.61904756228129,2.285714387893677,2.142857074737549,,,,,,,,,,,,,,2.2338508069678724,0.7680848488754979
2,1999,201,SD,35.9,16.5,5,6.904761791229248,6.904761791229248,3.857142925262451,3.428571462631226,,,,,,,,,,,,,,0.6918797967851468,-0.7324884197365485
2,1999,215,DF,7.4,5.8,1,0.7142857710520434,0.4761904478073116,8.857142448425293,7.285714149475098,,,,,,,,,,,,,,-0.9350358393970013,2.9803826715386714
2,1999,203,KF,8.9,8.5,2,8.333333333333334,8.095238208770752,7.142857074737549,7.285714149475098,,,,,,,,,,,,,,-1.6415369664663446,-0.48966271348876783
2,1999,216,JuniB,0.0,16.1,9,0.7142857710520434,0.2380953232447299,2.0,2.0,,,,,,,,,,,,,,2.7058401990909613,1.6297425920820974
2,1999,217,FolkB,0.0,7.3,9,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,3.382031246250592,1.5831169321459226
2,1999,202,RV,3.9,9.1,3,7.619047959645591,6.904761791229248,5.0,5.285714149475098,,,,,,,,,,,,,,-0.2614171006121352,-0.5513131831510725
2,2002,215,DF,12.4,5.8,1,1.0333333333333334,1.8,8.85,6.08,2.8166666666666664,,,,,,,,,,,,,3.534212451334475,-1.1579983850348905
2,2002,202,RV,5.2,9.1,3,7.949999999999999,6.666666666666667,5.08,5.31,6.8,,,,,,,,,,,,,-0.6000870750509021,-0.18689456441033764
2,2002,211,V,31.3,23.4,3,9.366666666666667,8.75,7.38,7.85,8.333333333333334,,,,,,,,,,,,,-1.5606734303688536,-2.0416639725501855
2,2002,206,SF,6.4,7.1,6,3.1999999999999997,2.783333333333333,2.31,2.0,2.566666666666667,,,,,,,,,,,,,1.9935706065519292,2.4616114627430172
2,2002,203,KF,9.1,8.5,2,7.566666666666666,7.5,7.0,6.85,7.216666666666666,,,,,,,,,,,,,-0.5471731880426658,-1.3952492330267503
2,2002,201,SD,29.1,16.5,5,7.949999999999999,7.5,4.0,3.69,6.666666666666667,,,,,,,,,,,,,-0.9080414689202859,0.686027125142399
2,2006,217,FolkB,0.0,5.2,9,0.1833333333333335,0.9500000000000002,2.67,2.67,1.6666666666666667,6.5,3.75,6.5,3.25,6.0,3.0,4.0,6.25,5.75,5.25,,,-2.790056201698483,-3.4313708430417122
2,2006,206,SF,6.0,7.9,6,4.633333333333333,4.516666666666667,2.33,2.25,3.9666666666666663,8.200000047683716,3.400000095367432,7.599999904632568,2.200000047683716,8.600000023841858,1.399999976158142,2.0,7.2,5.5,7.25,,,-4.217810484662261,-0.6127577615497696
2,2006,216,JuniB,0.0,9.1,9,0.36666666666666664,0.9500000000000002,3.17,2.83,1.9000000000000004,6.5,3.75,6.5,3.25,6.0,3.0,4.0,6.25,5.75,5.25,,,-2.663647965335121,-3.33704510706532
2,2006,202,RV,9.2,6.4,3,9.450000000000001,8.1,4.78,5.75,8.75,4.0,7.400000095367432,4.199999809265137,2.200000047683716,8.799999952316284,1.600000023841858,2.400000095367432,7.2,5.5,7.25,,,-1.021096169216023,3.7100041341997265
2,2006,213,EL,3.4,0.0,6,1.8499999999999996,2.15,1.0,1.13,1.883333333333333,9.0,1.799999952316284,9.399999976158142,1.600000023841858,9.0,2.0,1.0,8.6,5.5,7.75,,,-5.99905111804118,-1.904146025083513
2,2006,215,DF,13.2,6.8,1,2.216666666666667,2.15,7.67,4.75,3.3333333333333335,6.599999904632568,5.800000190734863,6.200000047683716,8.800000190734863,3.5999999046325684,4.800000190734863,9.199999809265137,0.39999959999999923,3.5,2.0,,,2.4513752653951095,-4.272136320121955
2,2006,203,KF,10.3,11.3,2,8.7,8.1,7.11,7.5,9.383333333333333,3.1999998092651367,7.599999904632568,3.0,8.0,4.800000190734863,3.200000047683716,7.599999904632568,2.0,3.75,4.0,,,3.7486470570741117,1.2040732343292357
2,2006,211,V,29.0,19.4,3,8.516666666666667,7.383333333333333,7.22,6.63,9.166666666666666,5.199999809265137,7.599999904632568,4.199999809265137,6.0,7.200000047683716,2.0,7.599999904632568,3.1999997999999996,5.5,4.5,,,2.016922382171338,1.7377881399027402
2,2006,201,SD,25.8,32.6,5,7.966666666666668,8.049999999999999,4.11,3.63,6.666666666666667,7.0,5.0,6.799999952316284,6.0,6.400000095367432,2.0,6.599999904632568,3.4000000999999997,4.5,4.25,,,-0.3568963612116964,-0.6637245251523264
2,2010,213,EL,2.2,0.0,6,1.21212124824524,1.6666666666666667,1.0,0.8181818723678589,2.4242424964904785,9.272727251052856,1.363636374473572,8.090909123420715,1.600000023841858,8.200000047683716,1.444444417953491,1.272727251052856,8.5454545,6.4285715,8.727272748947144,9.09090906,,2.7681193214986597,-6.006520461069274
2,2010,217,FolkB,0.0,7.2,9,0.5555556217829383,0.625,2.666666746139526,3.25,2.0833333333333335,6.0,2.666666746139526,7.5,4.0,8.0,3.0,4.0,5.0,5.0,5.0,6.0,,-0.783268565528565,-4.411033577908084
