country,year,party_id,party,vote,epvote,family,eu_position,eu_intmark,eu_foreign,lrgen,lrecon,spendvtax,deregulation,redistribution,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,environment,regions,ethnic_minorities,nationalism
5,2019,524,EHB,1.14,,8,4.5,4.666666507720947,3.200000047683716,1.285714268684387,1.466666698455811,1.5,1.583333373069763,1.916666626930237,1.5,2.0,0.3636363744735718,2.363636255264282,2.9000001,2.4000001,0.2857143,0.9166666865348816,6.25
5,2019,504,IU,2.2,3.36,6,5.285714149475098,4.400000095367432,4.0,1.866666674613953,1.799999952316284,0.7333333492279053,1.153846144676208,1.399999976158142,1.428571462631226,1.785714268684387,0.6000000238418579,2.533333301544189,3.2,3.2,2.5,1.600000023841858,3.0666666
5,2019,526,Cs,6.8,12.18,3,6.733333110809326,6.333333492279053,6.125,7.199999809265137,7.400000095367432,8.0,8.230769157409668,6.533333301544189,6.769230842590332,4.133333206176758,4.199999809265137,6.428571224212646,6.6428571,6.7142859,8.1428576,6.571428775787354,7.0
5,2019,513,BNG,0.5,,8,5.545454502105713,5.666666507720947,4.0,3.142857074737549,2.923076868057251,3.083333253860474,3.272727251052856,2.916666746139526,3.181818246841431,2.599999904632568,1.899999976158142,3.555555582046509,3.3,3.7777777,0.66666669,1.600000023841858,6.0
5,2019,501,PSOE,28.0,32.86,5,6.800000190734863,6.199999809265137,6.0,3.599999904632568,3.799999952316284,2.266666650772095,3.5,2.799999952316284,2.866666555404663,2.0,2.599999904632568,3.933333396911621,4.3333335,3.8,3.9285715,3.333333253860474,3.1333334
5,2019,525,Podemos,8.81,5.04,6,5.266666889190674,4.599999904632568,4.142857074737549,1.933333277702332,2.133333444595337,0.7333333492279053,1.0,1.666666626930237,1.200000047683716,1.266666650772095,0.4666666686534882,1.733333349227905,2.2666667,2.2666667,2.0,1.200000047683716,2.5999999
5,2019,517,CC,0.51,,8,6.384615421295166,6.142857074737549,5.0,6.714285850524902,6.357142925262451,6.333333492279053,6.083333492279053,5.75,6.083333492279053,4.363636493682861,5.5,6.545454502105713,6.25,5.4545455,2.0,3.599999904632568,6.090909
5,2019,550,PdeCat,2.19,4.54,8,5.133333206176758,5.428571224212646,4.666666507720947,6.666666507720947,6.866666793823242,6.733333110809326,6.538461685180664,6.214285850524902,5.384615421295166,4.642857074737549,6.153846263885498,5.357142925262451,6.6153846,6.0714288,0.5,3.642857074737549,7.4285712
5,2019,527,Vox,15.08,6.21,1,3.266666650772095,3.375,3.375,9.714285850524902,9.333333015441896,9.214285850524902,9.0,8.333333015441895,9.800000190734863,9.0,9.466666221618652,9.800000190734863,8.666667,8.8000002,9.8571424,9.666666984558104,9.7333336
5,2019,511,ERC,3.61,5.58,8,5.533333301544189,5.285714149475098,4.199999809265137,3.200000047683716,3.400000095367432,3.133333444595337,3.166666746139526,3.0,3.142857074737549,2.428571462631226,2.200000047683716,3.428571462631226,4.0,3.7692308,0.21428572,1.428571462631226,6.2142859
6,1999,613,UDF,14.7,9.300000190734863,3,6.428571224212646,,6.0,6.428571224212646,6.285714149475098,,,,,,,,,,,,
6,1999,615,DL,,,2,6.142857074737549,,5.333333492279053,7.214285850524902,7.428571224212646,,,,,,,,,,,,
6,1999,619,CPNT,,6.800000190734863,11,2.333333253860474,,2.333333253860474,7.800000190734863,7.25,,,,,,,,,,,,
6,1999,602,PS,25.5,22.0,5,6.428571224212646,,6.166666507720947,3.428571462631226,3.571428537368774,,,,,,,,,,,,
6,1999,601,PCF,9.9,6.800000190734863,6,2.714285612106323,,2.666666746139526,1.571428537368774,1.357142806053162,,,,,,,,,,,,
6,1999,603,PRG,1.5,,6,6.166666507720947,,5.800000190734863,4.428571224212646,5.142857074737549,,,,,,,,,,,,
6,1999,610,FN,14.9,5.699999809265137,1,1.142857193946838,,1.200000047683716,8.70714282989502,8.714285850524902,,,,,,,,,,,,
6,1999,614,LO-LCR,,5.179999828338623,6,1.285714268684387,,2.5,0.1428571492433548,0.2142857164144516,,,,,,,,,,,,
6,1999,605,VERTS,3.6,9.699999809265137,7,5.142857074737549,,5.5,3.142857074737549,4.0,,,,,,,,,,,,
6,1999,609,RPR,16.8,12.80000019073486,2,5.428571224212646,,4.0,7.214285850524902,6.428571224212646,,,,,,,,,,,,
6,1999,620,MN,,3.279999971389771,1,1.333333373069763,,1.200000047683716,8.278571128845215,8.571428298950195,,,,,,,,,,,,
6,1999,612,RPF,2.4,13.10000038146973,1,2.571428537368774,,2.0,7.714285850524902,7.428571224212646,,,,,,,,,,,,
6,1999,617,MEI,,,7,4.0,,3.0,4.0,5.0,,,,,,,,,,,,
6,1999,618,D,,,9,4.5,,2.666666746139526,7.658333301544189,9.0,,,,,,,,,,,,
6,2002,601,PCF,4.9,6.800000190734863,6,2.77,2.0,2.58,1.62,1.5,,,,,,,,,,,,
6,2002,613,UDF,4.8,9.300000190734863,3,6.38,5.42,6.1,5.85,5.92,,,,,,,,,,,,
6,2002,603,PRG,1.5,,6,4.92,3.88,4.0,3.62,3.5,,,,,,,,,,,,
6,2002,609,RPR,33.4,12.80000019073486,2,5.0,4.18,5.58,7.0,5.92,,,,,,,,,,,,
6,2002,610,FN,11.1,5.699999809265137,1,1.0,1.1,1.67,9.92,6.0,,,,,,,,,,,,
6,2002,615,DL,0.4,,2,5.92,5.75,5.33,7.07,8.17,,,,,,,,,,,,
6,2002,602,PS,25.3,22.0,5,5.77,4.5,5.75,3.85,4.08,,,,,,,,,,,,
6,2002,605,VERTS,4.4,9.699999809265137,7,5.15,3.3,4.8,2.75,2.75,,,,,,,,,,,,
6,2006,612,MPF,1.2,6.699999809265137,1,1.38,1.75,1.83,8.63,7.5,8.0,5.329999923706055,8.0,8.5,8.5,7.429999828338623,7.860000133514404,9.0,,5.75,9.289999961853027,
6,2006,610,FN,11.1,9.800000190734863,1,1.0,1.63,1.14,10.0,6.63,6.800000190734863,4.75,8.0,9.670000076293944,8.710000038146973,6.860000133514404,8.569999694824219,9.8299999,,7.5,10.0,
6,2006,613,UDF,4.8,12.0,3,6.33,6.13,6.57,5.33,5.75,5.329999923706055,6.0,5.329999923706055,5.170000076293945,4.139999866485596,4.289999961853027,5.860000133514404,6.6700001,,2.25,5.139999866485596,
6,2006,602,PS,25.3,28.89999961853027,5,5.0,3.63,5.33,2.89,2.13,2.329999923706055,3.0,2.859999895095825,3.829999923706055,2.710000038146973,1.570000052452087,4.289999961853027,5.8299999,,5.0,3.710000038146973,
6,2006,603,PRG,1.5,,6,5.33,4.71,5.6,4.11,3.86,3.200000047683716,4.199999809265137,3.670000076293945,3.25,2.829999923706055,1.710000038146973,2.289999961853027,5.5,,4.75,3.829999923706055,
6,2006,605,VERTS,4.4,7.400000095367432,7,4.78,3.67,4.83,2.56,2.88,2.170000076293945,2.799999952316284,2.170000076293945,1.5,0.7099999785423279,1.139999985694885,1.0,3.1700001,,4.5,1.429999947547913,
6,2006,609,UMP,33.4,16.60000038146973,2,5.67,5.33,5.57,7.44,7.0,7.0,7.170000076293945,6.860000133514404,7.829999923706055,5.570000171661377,4.710000038146973,7.570000171661377,7.5,,5.0,6.670000076293945,
6,2006,601,PCF,4.9,5.880000114440918,6,2.11,1.89,2.29,0.89,0.63,0.5,0.5,0.8600000143051147,2.670000076293945,3.140000104904175,0.7099999785423279,1.860000014305115,5.8299999,,5.5,3.710000038146973,
6,2010,601,PCF,4.3,3.880000114440918,6,2.777777671813965,2.111111164093018,2.625,1.111111164093018,0.7777777910232544,0.7777777910232544,0.6666666865348816,0.5555555820465088,3.888888835906982,2.444444417953491,0.6666666865348816,3.333333253860474,4.8888888,5.0,4.1428571,3.125,
6,2010,602,PS,26.1,16.47999954223633,5,6.125,4.55555534362793,5.666666507720947,2.777777671813965,2.444444417953491,2.444444417953491,2.888888835906982,2.333333253860474,3.0,1.666666626930237,1.444444417953491,3.777777671813965,5.0,3.4444444,3.625,3.25,
6,2010,603,PRG,3.4,0.6800000071525574,6,6.166666507720947,4.833333492279053,5.0,3.625,3.875,2.428571462631226,2.714285612106323,2.714285612106323,3.5,2.142857074737549,2.125,3.571428537368774,4.5714288,3.1428571,3.3333333,3.285714387893677,
6,2010,605,VERTS,3.2,16.28000068664551,7,6.111111164093018,4.0,5.285714149475098,2.555555582046509,2.666666746139526,1.888888835906982,2.555555582046509,2.111111164093018,1.666666626930237,0.7777777910232544,1.555555582046509,1.666666626930237,3.0,0.55555558,2.375,1.875,
6,2010,621,NC,1.6,,3,6.285714149475098,5.400000095367432,5.599999904632568,5.833333492279053,5.0,5.333333492279053,5.571428775787354,6.142857074737549,3.714285612106323,3.285714387893677,4.285714149475098,4.714285850524902,6.0,5.2857141,4.1428571,4.571428775787354,
6,2010,609,UMP,40.3,27.8799991607666,2,6.0,5.222222328186035,5.44444465637207,7.222222328186035,5.55555534362793,6.44444465637207,5.75,6.888888835906982,7.888888835906982,5.0,4.333333492279053,8.44444465637207,8.7777777,5.8888888,4.375,6.5,
6,2010,612,MPF,1.2,4.800000190734863,1,1.5,2.0,1.5,9.0,6.125,6.833333492279053,4.428571224212646,6.0,9.571428298950195,9.285714149475098,7.857142925262451,9.142857551574709,9.8571424,7.5714288,3.2857144,9.428571701049805,
6,2010,613,MODEM,7.6,8.460000038146973,3,6.666666507720947,5.55555534362793,5.857142925262451,5.111111164093018,5.222222328186035,4.375,5.375,4.666666507720947,3.777777671813965,3.333333253860474,3.888888835906982,4.777777671813965,5.1111112,4.1111112,3.375,4.125,
6,2010,610,FN,4.7,6.340000152587891,1,1.222222208976746,1.777777791023254,1.25,9.88888931274414,6.5,7.0,5.0,7.0,10.0,9.666666984558104,5.44444465637207,10.0,9.2222223,8.125,5.0,9.875,
6,2014,605,EELV,5.5,9.0,7,6.214285850524902,4.0,5.888888835906982,3.083333253860474,3.25,2.0,2.272727251052856,2.0,1.545454502105713,0.5454545617103577,1.818181872367859,2.099999904632568,1.8181819,0.81818181,1.8,1.399999976158142,1.5454545
6,2014,622,PRV,1.2,1.4,3,6.0,6.5,5.199999809265137,6.142857074737549,6.5,6.333333492279053,5.833333492279053,6.0,5.666666507720947,4.833333492279053,3.833333253860474,6.400000095367432,6.1666665,6.6666665,4.5,5.800000190734863,5.8333335
6,2014,602,PS,29.4,12.9,5,5.785714149475098,4.916666507720947,5.75,3.833333253860474,3.833333253860474,3.818181753158569,4.272727489471436,3.090909004211426,3.909090995788574,1.909090876579285,1.909090876579285,4.699999809265137,4.7272725,5.3636365,3.3,3.727272748947144,4.2727275
6,2014,621,NC,2.2,1.4,3,6.181818008422852,6.285714149475098,5.5,6.272727489471436,6.888888835906982,6.571428775787354,6.714285850524902,6.428571224212646,6.0,5.857142925262451,5.428571224212646,6.666666507720947,6.1428571,6.5714288,5.1428571,5.833333492279053,6.0
6,2014,624,PG,0.7,2.1,6,2.083333253860474,2.0,2.571428537368774,1.700000047683716,1.111111164093018,0.8999999761581421,0.5,0.699999988079071,2.555555582046509,2.200000047683716,0.6000000238418579,2.375,3.3,4.375,4.4444447,2.625,2.5
6,2014,612,MPF,0.23,0.0,1,1.230769276618958,1.727272748947144,1.375,9.100000381469728,8.0,7.55555534362793,4.599999904632568,7.142857074737549,9.11111068725586,8.699999809265137,7.55555534362793,9.55555534362793,9.3999996,6.5714288,7.5,9.428571701049805,8.5
6,2014,601,PCF,4.8,2.1,6,2.642857074737549,2.166666746139526,3.0,1.75,1.166666626930237,0.9090909361839294,0.7272727489471436,0.7272727489471436,3.099999904632568,2.545454502105713,1.636363625526428,3.599999904632568,4.5454545,6.3636365,5.2222223,3.299999952316284,4.6363635
6,2014,625,Ensemble,,,6,3.25,3.5,3.5,2.5,2.333333253860474,2.375,2.0,2.0,4.142857074737549,3.25,1.625,4.833333492279053,4.8000002,4.7142859,3.5999999,4.5,4.0
6,2014,613,MODEM,1.8,5.7,3,6.615384578704834,6.363636493682861,5.875,5.909090995788574,6.454545497894287,6.666666507720947,6.5,5.900000095367432,5.599999904632568,5.0,5.666666507720947,6.333333492279053,6.2222223,6.3333335,4.7777777,5.44444465637207,5.5
6,2014,623,AC,0.6,1.4,3,6.599999904632568,6.5,5.0,6.599999904632568,6.800000190734863,6.199999809265137,6.199999809265137,6.0,6.199999809265137,5.199999809265137,5.599999904632568,6.5,6.0,7.0,5.0,5.75,5.8000002
6,2014,603,PRG,1.7,1.1,6,5.846153736114502,4.800000190734863,5.285714149475098,3.818181753158569,3.75,3.444444417953491,3.799999952316284,2.777777671813965,3.625,2.0,1.727272748947144,4.0,5.0,5.3000002,3.3333333,4.0,4.0
6,2014,610,FN,13.6,24.9,1,1.214285731315613,1.416666626930237,1.375,9.636363983154297,5.909090995788574,5.5,3.636363744735718,5.090909004211426,9.199999809265137,8.0,3.636363744735718,9.800000190734863,9.727273,7.5454545,8.0,9.909090995788574,8.818182
6,2014,609,UMP,27.1,20.8,2,5.428571224212646,5.833333492279053,5.111111164093018,7.666666507720947,7.333333492279053,7.090909004211426,7.545454502105713,7.454545497894287,7.363636493682861,6.636363506317139,5.727272510528564,7.599999904632568,8.454545,7.4545455,5.6999998,7.363636493682861,7.3636365
6,2019,613,MoDem,4.12,,3,6.714285850524902,6.599999904632568,3.666666746139526,6.125,6.25,6.285714149475098,6.857142925262451,5.857142925262451,4.571428775787354,4.25,3.5,5.375,5.6666665,6.1428571,4.1999998,5.285714149475098,4.0
6,2019,601,PCF,2.72,2.49,6,3.0,2.400000095367432,2.799999952316284,1.125,1.125,0.375,0.25,0.5,2.5,1.625,0.1666666716337204,3.25,3.5714285,3.8571429,4.8333335,2.142857074737549,2.8571429
6,2019,627,FI,11.03,6.31,6,2.875,2.200000047683716,2.166666746139526,1.25,0.875,0.625,0.5,0.625,1.875,1.0,0.3333333432674408,4.0,3.8571429,3.875,5.1999998,2.25,2.875
6,2019,610,RN,13.2,23.34,1,1.375,1.600000023841858,1.25,9.75,6.875,5.428571224212646,4.5,4.0,9.25,7.75,5.5,9.875,10.0,7.25,4.5999999,9.875,9.625
6,2019,602,PS,7.44,6.19,5,6.125,4.800000190734863,4.5,3.0,3.125,2.125,2.0,2.25,2.0,0.875,1.166666626930237,2.75,3.2857144,4.0,3.5,2.625,2.75
6,2019,605,EELV,4.3,13.48,7,6.375,5.0,4.833333492279053,2.5,2.875,1.75,1.625,2.375,1.25,0.625,0.8333333134651184,1.625,1.5714285,1.625,2.6666667,2.0,1.25
6,2019,626,LREM,28.21,22.42,3,6.833333492279053,6.5,4.199999809265137,6.333333492279053,6.333333492279053,5.5,7.833333492279053,5.833333492279053,6.0,2.5,3.5,5.666666507720947,5.5999999,5.1666665,4.75,4.0,4.0
6,2019,628,DLF,1.17,3.51,1,1.428571462631226,2.5,1.200000047683716,9.0,7.0,6.5,5.75,6.400000095367432,9.0,8.399999618530273,5.5,9.333333015441896,9.6000004,6.5,5.5,9.399999618530272,9.3999996
6,2019,609,LR,15.77,8.48,2,5.5,5.800000190734863,2.5,7.875,8.125,8.5,8.375,7.375,7.625,7.625,5.166666507720947,7.875,8.1428576,7.25,5.0,8.0,7.0
7,1999,701,FF,39.3,38.59999847412109,2,5.833333492279053,,3.833333253860474,6.5,5.333333492279053,,,,,,,,,,,,
7,1999,702,FG,28.0,24.60000038146973,4,6.5,,6.0,6.5,6.333333492279053,,,,,,,,,,,,
7,1999,707,SF,2.6,6.300000190734863,8,2.666666746139526,,1.166666626930237,2.5,2.333333253860474,,,,,,,,,,,,
7,1999,703,LP,10.4,8.699999809265137,5,5.5,,2.5,4.0,3.666666746139526,,,,,,,,,,,,
7,1999,705,GREENS,2.8,6.699999809265137,7,2.333333253860474,,1.5,2.333333253860474,2.5,,,,,,,,,,,,
7,1999,708,SP,0.7,0.800000011920929,6,1.399999976158142,,1.5,1.333333373069763,1.5,,,,,,,,,,,,
7,1999,706,PD,4.7,,3,6.666666507720947,,6.166666507720947,8.0,8.166666984558105,,,,,,,,,,,,
7,2002,703,Lab,10.8,8.699999809265137,5,5.13,3.86,2.5,3.25,3.0,,,,,,,,,,,,
7,2002,706,PD,4.0,,3,5.63,5.29,5.13,7.75,8.25,,,,,,,,,,,,
7,2002,705,GP,3.8,6.699999809265137,7,2.75,2.14,1.38,2.13,2.13,,,,,,,,,,,,
7,2002,702,FG,22.5,24.60000038146973,4,6.63,5.14,5.25,5.88,5.38,,,,,,,,,,,,
7,2002,707,SF,6.5,6.300000190734863,8,2.0,2.0,1.13,2.75,1.75,,,,,,,,,,,,
7,2002,701,FF,41.5,38.59999847412109,2,5.63,4.57,3.5,5.63,5.25,,,,,,,,,,,,
7,2006,705,GP,3.8,4.300000190734863,7,3.1,3.8,1.89,2.8,2.7,1.600000023841858,2.75,1.75,2.670000076293945,2.200000047683716,1.889999985694885,3.140000104904175,3.4400001,,3.22,2.880000114440918,
7,2006,702,FG,22.5,27.79999923706055,4,6.5,6.1,5.44,6.6,6.9,6.099999904632568,6.78000020980835,6.0,6.78000020980835,5.5,5.590000152587891,5.5,6.0,,6.2199998,5.25,
7,2006,707,SF,6.5,11.10000038146973,8,2.7,3.1,1.6,2.0,2.0,1.799999952316284,2.329999923706055,2.329999923706055,3.109999895095825,4.0,2.890000104904175,3.710000038146973,4.1399999,,4.6700001,3.5,
7,2006,701,FF,41.5,29.5,2,6.1,5.9,4.6,6.2,6.3,6.099999904632568,6.670000076293945,5.440000057220459,6.21999979019165,6.0,6.0,5.5,6.2199998,,6.2199998,5.25,
7,2006,703,Lab,10.8,10.60000038146973,5,5.6,4.6,4.3,4.1,3.8,3.299999952316284,3.779999971389771,3.329999923706055,3.779999971389771,2.700000047683716,2.670000076293945,4.380000114440918,4.0,,5.3299999,3.25,
7,2006,706,PD,4.0,,3,5.7,6.5,5.44,8.1,8.5,8.399999618530273,8.779999732971191,7.329999923706055,7.21999979019165,3.400000095367432,3.220000028610229,6.25,6.1100001,,5.2199998,5.75,
7,2010,702,FG,27.32,29.10000038146973,4,6.5,5.714285850524902,5.0,7.25,7.5,6.75,6.625,6.625,7.142857074737549,5.75,6.0,7.0,6.0,7.0,5.1428571,6.166666507720947,
7,2010,701,FF,41.56,24.10000038146973,2,6.375,5.428571224212646,4.666666507720947,7.25,7.125,6.5,6.375,7.0,6.875,6.125,6.285714149475098,7.0,6.0,6.8571429,5.1428571,6.166666507720947,
7,2010,707,SF,6.94,11.19999980926514,8,2.625,2.428571462631226,1.285714268684387,2.125,2.125,1.625,2.142857074737549,1.875,4.428571224212646,4.875,4.428571224212646,4.857142925262451,3.8333333,5.2857141,3.3333333,4.142857074737549,
7,2010,703,LAB,10.13,13.89999961853027,5,5.875,4.571428775787354,3.666666746139526,3.875,3.5,3.0,3.875,3.625,5.285714149475098,4.0,4.0,4.875,4.0,4.7142859,5.0,4.333333492279053,
7,2010,708,SP,0.64,2.700000047683716,6,2.428571462631226,2.333333253860474,1.571428537368774,1.25,1.5,0.75,1.714285731315613,1.125,3.428571462631226,2.375,2.714285612106323,3.714285612106323,3.1666667,4.5,3.5999999,2.833333253860474,
7,2010,705,GP,4.69,1.899999976158142,7,5.0,3.857142925262451,2.428571462631226,3.5,3.285714149475098,3.125,3.142857074737549,3.375,3.857142925262451,2.25,2.714285612106323,4.428571224212646,3.1666667,1.0,2.8571429,3.0,
7,2014,708,SP,1.2,1.8,6,2.222222328186035,2.166666746139526,1.666666626930237,0.875,0.5,1.571428537368774,0.8333333134651184,0.8571428656578064,2.200000047683716,2.0,1.166666626930237,5.0,5.0,3.8571429,5.0,0.0,3.5
7,2014,707,SF,9.9,19.5,8,2.777777671813965,2.833333253860474,2.0,2.125,1.875,2.142857074737549,2.333333253860474,1.857142806053162,3.0,3.0,3.0,5.199999809265137,5.0,4.4285712,5.25,3.5,8.166667
7,2014,709,PBPA,1.0,1.4,6,2.25,2.0,1.399999976158142,0.7142857313156128,0.4285714328289032,1.5,0.4000000059604645,0.6666666865348816,2.200000047683716,1.600000023841858,1.0,5.0,5.0,3.3333333,5.0,0.0,3.5
7,2014,703,Lab,19.5,5.3,5,5.888888835906982,5.428571224212646,4.0,4.125,4.125,4.142857074737549,4.833333492279053,3.857142925262451,4.599999904632568,3.166666746139526,2.857142925262451,5.166666507720947,5.0,5.5714288,6.8000002,3.0,4.6666665
7,2014,702,FG,36.1,22.3,4,6.44444465637207,6.428571224212646,4.571428775787354,6.625,7.125,6.571428775787354,6.333333492279053,7.142857074737549,6.800000190734863,5.5,4.857142925262451,6.166666507720947,5.0,6.4285712,6.8000002,7.5,6.1666665
7,2014,705,GP,1.9,4.9,7,4.375,4.0,3.666666746139526,3.75,3.75,3.285714387893677,3.666666746139526,3.428571462631226,4.0,1.666666626930237,1.714285731315613,4.166666507720947,5.0,0.71428573,3.8,2.0,3.1666667
7,2014,701,FF,17.5,22.3,2,5.55555534362793,6.428571224212646,4.428571224212646,5.875,5.75,5.714285850524902,5.333333492279053,6.428571224212646,6.199999809265137,7.0,5.428571224212646,6.0,5.0,6.2857141,6.1999998,7.5,7.3333335
7,2019,710,DS,3.01,1.2,5,5.0,6.0,2.333333253860474,3.0,2.333333253860474,1.600000023841858,2.0,2.833333253860474,4.800000190734863,1.799999952316284,1.799999952316284,3.75,2.6666667,4.3333335,3.3333333,3.0,3.0
7,2019,701,FF,24.35,16.6,2,6.142857074737549,6.571428775787354,3.571428537368774,5.428571224212646,5.428571224212646,4.714285850524902,5.0,4.857142925262451,5.857142925262451,4.714285850524902,6.0,4.833333492279053,5.5999999,6.2857141,6.5,5.599999904632568,5.5714288
7,2019,703,Lab,6.61,3.1,5,6.142857074737549,6.285714149475098,3.0,3.571428537368774,3.571428537368774,2.857142925262451,3.428571462631226,3.285714387893677,4.714285850524902,2.285714387893677,2.714285612106323,3.833333253860474,3.4000001,4.8571429,4.8333335,4.0,3.4285715
7,2019,711,I4C,1.47,7.4,6,3.666666746139526,5.0,2.0,3.25,2.75,2.666666746139526,2.666666746139526,3.75,5.0,2.666666746139526,2.666666746139526,5.0,4.5,5.0,4.0,4.0,5.0
7,2019,712,RI,2.18,0.4,4,3.200000047683716,4.0,3.333333253860474,8.0,7.599999904632568,7.5,7.5,7.75,6.800000190734863,6.400000095367432,6.0,8.399999618530273,8.5,7.1999998,5.6666665,8.0,6.25
7,2019,707,SF,13.85,11.7,8,3.714285612106323,5.142857074737549,1.857142806053162,2.571428537368774,2.142857074737549,2.714285612106323,2.5,2.285714387893677,6.0,3.142857074737549,2.666666746139526,4.333333492279053,3.5,5.5714288,4.25,4.0,6.1428571
7,2019,705,GP,2.72,11.4,7,5.857142925262451,6.142857074737549,2.714285612106323,3.142857074737549,3.142857074737549,3.285714387893677,3.285714387893677,3.0,4.285714149475098,2.142857074737549,2.0,3.333333253860474,2.5999999,1.2857143,3.5,4.0,2.5714285
7,2019,709,S-PBP,3.9,2.3,6,2.0,3.799999952316284,1.200000047683716,0.800000011920929,0.4000000059604645,1.0,1.0,1.0,4.800000190734863,1.600000023841858,1.0,2.75,3.0,4.1999998,2.3333333,3.0,1.5
7,2019,702,FG,25.52,29.6,4,6.285714149475098,6.571428775787354,4.714285850524902,5.857142925262451,6.428571224212646,6.0,5.714285850524902,5.857142925262451,6.142857074737549,3.571428537368774,5.166666507720947,4.666666507720947,5.0,6.2857141,6.5,5.400000095367432,4.7142859
8,1999,803,RC,8.6,4.269999980926514,6,3.0,,3.166666746139526,0.6000000238418579,0.5,,,,,,,,,,,,
8,1999,807,PSDI,,2.160000085830688,5,6.199999809265137,,6.0,4.5,4.0,,,,,,,,,,,,
8,1999,806,PRI,1.70000004768372,0.5400000214576721,3,5.833333492279053,,6.199999809265137,5.0,5.800000190734863,,,,,,,,,,,,
8,1999,821,MS,0.9,1.590000033378601,1,2.166666746139526,,2.0,9.666666984558104,5.166666507720947,,,,,,,,,,,,
8,1999,811,LN,10.1000003814697,4.489999771118164,8,3.166666746139526,,3.0,7.0,8.833333015441895,,,,,,,,,,,,
8,1999,805,AN,15.7,10.30000019073486,1,3.666666746139526,,3.166666746139526,8.166666984558105,4.333333492279053,,,,,,,,,,,,
8,1999,825,RI,4.3,1.139999985694885,9,6.5,,6.400000095367432,4.833333492279053,6.166666507720947,,,,,,,,,,,,
8,1999,823,PPI,1.70000004768372,4.239999771118164,4,6.5,,6.166666507720947,4.833333492279053,4.0,,,,,,,,,,,,
8,1999,815,FI,20.6000003814697,25.17000007629395,2,4.833333492279053,,4.199999809265137,6.833333492279053,7.333333492279053,,,,,,,,,,,,
8,1999,817,UD,1.70000004768372,,3,5.0,,5.5,5.0,5.0,,,,,,,,,,,,
8,1999,827,SVP,1.70000004768372,0.5,8,4.800000190734863,,5.5,5.800000190734863,5.5,,,,,,,,,,,,
8,1999,822,PdUP,,,6,4.5,,5.40000009536743,2.16666674613953,1.0,,,,,,,,,,,,
8,1999,824,PsDA,0.7,,8,5.25,,4.0,4.199999809265137,3.666666746139526,,,,,,,,,,,,
8,1999,808,FdV,2.5,1.759999990463257,7,5.333333492279053,,4.333333492279053,3.833333253860474,3.833333253860474,,,,,,,,,,,,
8,1999,818,CDU,2.9,2.150000095367432,4,5.666666507720947,,5.0,6.333333492279053,5.0,,,,,,,,,,,,
8,1999,820,LB,,8.460000038146973,9,6.166666507720947,,6.800000190734863,4.599999904632568,8.199999809265137,,,,,,,,,,,,
8,1999,819,DEM,,7.739999771118164,3,7.0,,6.666666507720947,4.333333492279053,4.333333492279053,,,,,,,,,,,,
8,1999,814,CCD,2.9,2.589999914169312,4,6.0,,5.0,6.0,5.0,,,,,,,,,,,,
8,1999,802,PDS,21.1000003814697,17.34000015258789,5,6.666666507720947,,6.333333492279053,3.0,3.333333253860474,,,,,,,,,,,,
8,1999,826,SEG,,,9,6.0,,5.75,6.0,6.400000095367432,,,,,,,,,,,,
8,2002,828,IdV,3.9,,3,5.0,4.5,5.33,5.0,5.08,,,,,,,,,,,,
8,2002,825,RI,1.2,1.139999985694885,9,5.92,6.0,5.91,5.23,5.77,,,,,,,,,,,,
8,2002,818,CDU,1.6,2.150000095367432,4,6.23,5.5,5.36,6.0,5.29,,,,,,,,,,,,
8,2002,829,UDEUR,1.2,,3,5.77,5.09,5.4,5.57,4.93,,,,,,,,,,,,
8,2002,819,DEM,7.25,,3,6.45,6.09,6.09,3.92,4.25,,,,,,,,,,,,
8,2002,823,PPI,4.6,4.239999771118164,4,6.46,5.83,6.09,4.42,4.21,,,,,,,,,,,,
8,2002,802,DS,16.6,17.34000015258789,5,6.46,5.42,6.33,3.14,3.42,,,,,,,,,,,,
8,2002,814,CCD,1.6,2.589999914169312,4,6.15,5.6,5.45,5.86,5.21,,,,,,,,,,,,
8,2002,815,FI,29.4,25.17000007629395,2,4.62,5.25,4.25,6.93,7.93,,,,,,,,,,,,
8,2002,811,LN,3.9,4.489999771118164,8,2.31,2.42,2.17,7.71,7.28,,,,,,,,,,,,
8,2002,803,RC,5.0,4.269999980926514,6,3.54,3.08,3.09,1.93,0.71,,,,,,,,,,,,
8,2002,805,AN,12.0,10.30000019073486,1,4.31,3.82,3.75,7.79,5.29,,,,,,,,,,,,
8,2006,815,FI,23.6,21.0,2,4.13,4.86,3.57,7.14,7.71,8.140000343322754,7.5,7.329999923706055,6.860000133514404,7.199999809265137,7.329999923706055,6.670000076293945,8.25,,4.5999999,6.800000190734863,
8,2006,814,UDC,6.8,5.900000095367432,4,6.25,5.86,4.86,5.86,5.14,6.0,5.170000076293945,5.5,7.139999866485596,8.800000190734863,9.600000381469728,5.829999923706055,8.25,,5.8000002,5.800000190734863,
8,2006,835,NPSI,0.7,2.0,9,5.33,5.5,4.71,5.43,5.67,5.0,4.800000190734863,5.199999809265137,5.400000095367432,2.75,2.799999952316284,6.25,3.75,,4.25,5.0,
