country,year,party_id,party,vote,seat,epvote,family,lrgen,lrecon,eu_position,eu_foreign,eu_intmark,spendvtax,deregulation,redistribution,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,ethnic_minorities,regions,environment,nationalism,mds1,mds2
26,2019,2603,PO,19.43,29.7,38.47,4,0.3809523582458496,1.5714287757873544,9.444444179534912,7.254901727040608,9.166666666666666,4.736842155456543,6.058823585510254,4.099999904632568,3.400000095367432,5.800000190734863,4.428571224212646,4.631578922271729,4.2777777,6.1052632331848145,7.176470500000001,4.9473686,4.0999999,-0.9211679450563041,2.1189848581250548
26,2019,2605,PiS,35.29,52.1,45.38,1,2.5500001907348633,-2.047619104385376,3.2539681593577066,1.25,6.403508981068929,6.333333253860474,3.0,8.25,9.100000381469728,1.3000001907348633,9.2380952835083,9.050000190734863,1.0555553,2.0,0.8235291999999994,1.3157891999999993,9.1000004,4.484414726563911,-3.891588027594445
26,2019,2606,PSL,5.26,4.4,0.0,11,0.28571414947509766,-0.6666665077209473,6.904761791229248,4.901960690816243,6.851851940155029,5.947368621826172,3.5625,6.549999952316284,5.5789475440979,3.3684210777282706,6.789473533630371,6.0,2.6470589999999996,4.210526466369629,5.7058825,3.7894734999999997,6.8000002,1.177814123971211,-0.743447890498853
26,2019,2617,Kukiz,2.98,1.3,3.69,9,2.1111111640930176,1.75,3.5185186068216967,1.9791666666666667,6.666666666666667,4.0,6.307692527770996,4.625,7.722222328186035,2.3888888359069824,6.5625,7.777777671813965,1.7647057000000004,2.6111111640930176,5.7333331,2.875,7.8947368,3.669028843648083,0.3874181700372957
26,2019,2618,Nowo,1.71,1.8,0.0,3,0.15789461135864258,2.6666665077209473,9.912281036376953,8.229166666666666,9.166666666666666,3.5,6.75,3.277777671813965,2.473684310913086,7.315789461135864,2.333333253860474,3.277777671813965,5.7058825,7.263157844543457,7.625,5.2777777,2.6842105,-2.188373750885295,3.3730439160874828
26,2019,2619,Konfederacia,1.16,1.1,4.55,1,4.526315689086914,4.058823585510254,0.6140351295471184,0.09259263674418168,4.761904875437419,1.1666669845581055,8.9375,1.941176414489746,8.61111068725586,0.3157892227172834,8.88888931274414,9.736842155456545,0.9411763999999998,0.5,3.0,1.1764708000000006,9.7894735,7.276469354738608,1.6975915071983407
26,2019,2620,Lewica Razem,2.76,0.0,1.24,6,-3.722222208976746,-3.70588231086731,9.259258906046549,8.07692289352417,6.785714626312257,8.611111164093018,2.333333253860474,8.529411792755127,1.444444417953491,9.277777791023254,0.6666666865348816,1.75,8.2,9.0,6.9333334,8.411764699999999,1.1111112,-5.656786559598765,-1.3974242501774583
26,2019,2621,Wiosnia,2.62,4.2,6.06,5,-3.105263113975525,-1.5,9.814814726511637,8.666666348775228,7.8431375821431475,8.0,3.866666555404663,7.333333253860474,1.210526347160339,9.736842095851898,0.6315789222717285,2.111111164093018,8.222222200000001,8.894736886024475,7.125,8.2631578,0.78947371,-5.3952143955455805,0.1283624430908378
26,2024,2601,Nowa Lewica,5.55,19.0,5.0,5,-2.592592477798462,-2.678571462631226,9.827586015065512,7.962962786356608,8.14814805984497,8.076923131942749,3.384615421295166,7.629629611968994,2.066666603088379,9.299999985,1.200000047683716,3.148148059844971,6.9166667,8.399999976158142,7.0,8.1428572,1.5625,-4.177521785412319,2.5093643016236893
26,2024,2603,PO,30.7,157.0,37.1,4,-0.0714287757873544,1.1724138259887704,9.388888676961264,6.333333651224772,9.000000158945719,4.538461685180664,6.714285850524902,4.607142925262451,3.125,7.1083333500000006,3.700000047683716,7.0,4.0416665,6.799999952316284,6.4285715,6.4285715,3.5625,0.08236671922482762,2.4135725874366765
